Agency,Agency_Type,Distribution_Channel,Product_Name,Duration,Destination,Net_Sales,Commision,Age
7,1,1,1,29,26,30.0,0.0,36
7,1,1,1,47,129,20.0,0.0,56
7,1,1,1,58,63,34.0,0.0,36
7,1,1,1,25,53,33.0,0.0,36
7,1,1,1,71,79,25.0,0.0,36
7,1,1,1,21,79,20.0,0.0,36
7,1,1,1,38,26,31.0,0.0,36
7,1,1,1,16,63,86.0,0.0,55
7,1,1,1,38,57,20.0,0.0,36
7,1,1,1,33,26,34.0,0.0,36
7,1,1,1,43,145,20.0,0.0,36
7,1,1,1,15,4,32.0,0.0,36
7,1,1,1,13,129,24.0,0.0,36
7,1,1,1,18,63,51.0,0.0,36
7,1,1,10,55,41,0.0,0.0,36
7,1,1,10,58,118,11.0,0.0,36
7,1,1,10,1,118,10.0,0.0,36
7,1,1,10,1,79,10.0,0.0,36
7,1,1,10,123,63,34.0,0.0,36
7,1,1,10,4,118,10.0,0.0,36
7,1,1,10,55,63,29.0,0.0,36
7,1,1,10,10,26,29.0,0.0,36
7,1,1,10,37,118,13.0,0.0,36
7,1,1,10,14,56,17.0,0.0,36
7,1,1,10,37,145,10.0,0.0,36
7,1,1,10,73,118,52.0,0.0,36
7,1,1,10,1,118,10.0,0.0,36
7,1,1,10,121,88,12.0,0.0,36
7,1,1,10,5,79,10.0,0.0,36
7,1,1,10,28,26,27.0,0.0,36
7,1,1,10,36,56,25.0,0.0,36
7,1,1,10,56,79,10.0,0.0,36
7,1,1,10,49,139,68.0,0.0,36
7,1,1,10,1,26,18.0,0.0,36
7,1,1,10,190,129,10.0,0.0,23
7,1,1,10,53,140,23.0,0.0,52
7,1,1,10,13,102,20.0,0.0,36
7,1,1,10,5,118,42.0,0.0,36
7,1,1,10,5,102,22.0,0.0,36
7,1,1,10,4,100,31.0,0.0,36
7,1,1,10,14,88,13.0,0.0,36
7,1,1,10,23,26,27.0,0.0,36
7,1,1,10,3,118,25.0,0.0,36
7,1,1,10,8,118,21.0,0.0,36
7,1,1,10,12,145,11.0,0.0,36
7,1,1,10,35,53,21.0,0.0,36
7,1,1,0,1,26,20.0,0.0,36
7,1,1,0,6,118,20.0,0.0,36
7,1,1,0,18,140,97.0,0.0,48
7,1,1,0,2,57,20.0,0.0,36
7,1,1,0,31,56,20.0,0.0,29
7,1,1,0,8,21,20.0,0.0,36
8,0,1,25,21,56,60.0,24.0,118
8,0,1,25,14,56,39.0,15.6,118
10,1,1,25,41,57,33.0,12.54,48
10,1,1,25,36,103,95.0,36.1,48
11,1,1,6,365,140,323.4,210.21,48
11,1,1,20,14,63,26.5,17.23,37
11,1,1,20,59,126,26.5,17.23,71
11,1,1,20,59,126,26.5,17.23,64
11,1,1,20,21,26,26.5,17.23,64
11,1,1,18,7,53,29.0,18.85,29
13,0,1,22,39,118,2.12,0.59,48
13,0,1,22,3,118,2.76,0.77,48
9,0,1,8,1,79,18.0,6.3,57
9,0,1,8,9,129,22.0,7.7,47
9,0,1,8,38,129,30.0,10.5,56
9,0,1,8,160,68,35.0,12.25,51
9,0,1,8,11,26,26.0,9.1,50
9,0,1,8,6,129,22.0,7.7,67
9,0,1,8,31,26,44.0,15.4,75
9,0,1,8,22,57,22.0,7.7,56
9,0,1,8,5,129,22.0,7.7,50
9,0,1,25,161,40,125.0,43.75,49
9,0,1,25,161,40,125.0,43.75,47
9,0,1,25,231,140,164.0,57.4,52
0,1,1,25,76,41,146.0,55.48,22
2,0,1,9,50,118,125.5,31.38,61
2,0,1,9,6,118,21.0,5.25,39
2,0,1,9,9,118,16.0,4.0,69
2,0,1,9,51,118,161.0,40.25,33
2,0,1,9,20,118,27.0,6.75,43
2,0,1,9,5,118,21.0,5.25,62
2,0,1,9,14,118,40.0,10.0,25
2,0,1,9,18,118,46.8,11.7,26
2,0,1,17,149,118,47.5,11.88,29
2,0,1,17,12,118,39.0,9.75,26
2,0,1,17,58,118,57.0,14.25,41
2,0,1,17,49,118,22.5,5.63,35
2,0,1,17,8,118,27.0,6.75,81
2,0,1,4,369,118,216.0,54.0,48
2,0,1,4,417,118,193.2,48.3,63
2,0,1,4,369,118,216.0,54.0,45
2,0,1,4,364,118,216.0,54.0,40
2,0,1,4,375,118,216.0,54.0,34
2,0,1,4,459,118,216.0,54.0,28
2,0,1,4,367,118,216.0,54.0,61
6,1,1,16,6,44,49.5,29.7,31
6,1,1,16,64,129,49.5,29.7,36
6,1,1,16,66,102,69.3,41.58,40
6,1,1,16,7,129,29.7,17.82,40
6,1,1,16,119,4,49.5,29.7,57
6,1,1,16,58,129,39.6,23.76,31
6,1,1,16,166,93,69.3,41.58,51
6,1,1,16,44,68,19.8,11.88,32
6,1,1,16,53,4,19.8,11.88,31
6,1,1,16,52,139,0.0,41.58,55
6,1,1,16,3,129,19.8,11.88,34
6,1,1,16,122,129,89.1,53.46,40
6,1,1,16,29,4,59.4,35.64,42
6,1,1,16,11,61,99.0,59.4,51
6,1,1,16,8,79,9.9,5.94,32
6,1,1,16,7,79,19.8,11.88,28
6,1,1,16,35,23,99.0,59.4,31
6,1,1,16,35,68,29.7,17.82,67
6,1,1,16,55,79,29.7,17.82,40
6,1,1,16,20,121,59.4,35.64,44
6,1,1,16,39,4,99.0,59.4,46
6,1,1,16,3,79,9.9,5.94,48
6,1,1,16,18,129,138.6,83.16,37
6,1,1,16,2,79,9.9,5.94,57
6,1,1,16,27,4,29.7,17.82,31
6,1,1,16,64,4,178.2,106.92,53
6,1,1,16,12,4,108.9,65.34,48
6,1,1,16,6,4,49.5,29.7,24
6,1,1,16,10,68,19.8,11.88,34
7,1,1,1,42,102,0.0,0.0,36
7,1,1,1,23,23,112.0,0.0,52
7,1,1,1,5,145,32.0,0.0,36
7,1,1,1,28,53,23.0,0.0,36
7,1,1,1,28,53,28.0,0.0,36
7,1,1,1,27,53,28.0,0.0,36
7,1,1,1,12,26,49.0,0.0,36
7,1,1,1,22,53,22.0,0.0,36
7,1,1,1,27,53,28.0,0.0,36
7,1,1,1,63,102,33.0,0.0,36
7,1,1,1,3,88,20.0,0.0,36
7,1,1,1,87,53,20.0,0.0,36
7,1,1,1,59,56,41.0,0.0,36
7,1,1,1,69,57,23.0,0.0,36
7,1,1,1,44,63,48.0,0.0,36
7,1,1,1,3,57,33.0,0.0,48
7,1,1,1,28,26,46.0,0.0,36
7,1,1,1,39,129,22.0,0.0,36
7,1,1,1,23,122,84.0,0.0,36
7,1,1,1,19,26,21.0,0.0,36
7,1,1,1,2,57,27.0,0.0,36
7,1,1,1,34,26,21.0,0.0,36
7,1,1,1,10,140,110.0,0.0,33
7,1,1,1,24,63,33.0,0.0,49
7,1,1,1,28,79,20.0,0.0,36
7,1,1,1,42,88,20.0,0.0,36
7,1,1,1,51,56,25.0,0.0,36
7,1,1,1,120,26,43.0,0.0,36
7,1,1,1,9,26,31.0,0.0,36
7,1,1,1,32,26,41.0,0.0,36
7,1,1,1,76,118,112.0,0.0,36
7,1,1,1,68,88,21.0,0.0,36
7,1,1,1,14,88,20.0,0.0,36
7,1,1,1,15,118,62.0,0.0,36
7,1,1,1,27,79,20.0,0.0,36
7,1,1,1,42,63,104.0,0.0,36
7,1,1,1,31,118,112.0,0.0,46
7,1,1,1,40,53,35.0,0.0,36
7,1,1,1,33,118,112.0,0.0,37
7,1,1,1,19,129,20.0,0.0,58
7,1,1,1,17,4,62.0,0.0,36
7,1,1,1,11,56,89.0,0.0,36
7,1,1,1,25,26,0.0,0.0,36
7,1,1,1,59,53,23.0,0.0,36
7,1,1,1,25,26,37.0,0.0,36
7,1,1,1,34,123,33.0,0.0,36
7,1,1,10,72,102,41.0,0.0,36
7,1,1,10,5,79,20.0,0.0,36
7,1,1,10,2,56,12.0,0.0,36
7,1,1,10,40,133,51.0,0.0,36
7,1,1,10,76,118,28.0,0.0,36
7,1,1,10,23,79,10.0,0.0,23
7,1,1,10,49,21,17.0,0.0,36
7,1,1,10,119,56,21.0,0.0,36
7,1,1,10,64,118,80.0,0.0,26
7,1,1,10,36,138,32.0,0.0,36
7,1,1,10,134,68,31.0,0.0,36
7,1,1,10,13,26,13.0,0.0,36
7,1,1,10,7,26,15.0,0.0,36
7,1,1,10,9,53,0.0,0.0,36
7,1,1,10,71,26,15.0,0.0,36
7,1,1,10,43,63,22.0,0.0,36
7,1,1,10,5,126,21.0,0.0,36
7,1,1,10,5,21,24.0,0.0,36
7,1,1,10,46,4,38.0,0.0,36
7,1,1,10,9,129,17.0,0.0,65
7,1,1,10,67,102,10.0,0.0,36
7,1,1,10,13,93,80.0,0.0,36
7,1,1,10,16,57,42.0,0.0,36
7,1,1,10,45,88,12.0,0.0,36
7,1,1,10,3,79,10.0,0.0,36
7,1,1,10,2,145,10.0,0.0,20
7,1,1,10,4,145,19.0,0.0,36
7,1,1,10,18,129,34.0,0.0,36
7,1,1,10,4,145,16.0,0.0,36
7,1,1,10,2,139,16.0,0.0,36
7,1,1,10,7,26,24.0,0.0,36
7,1,1,10,7,57,10.0,0.0,26
7,1,1,10,5,26,0.0,0.0,33
7,1,1,10,9,118,80.0,0.0,36
7,1,1,10,27,53,21.0,0.0,36
7,1,1,10,14,118,29.0,0.0,36
7,1,1,10,5,26,34.0,0.0,36
7,1,1,10,5,118,10.0,0.0,36
7,1,1,10,2,56,14.0,0.0,36
7,1,1,10,8,56,25.0,0.0,36
7,1,1,10,74,102,48.0,0.0,36
7,1,1,10,39,140,102.0,0.0,32
7,1,1,10,3,79,13.0,0.0,36
7,1,1,10,8,68,80.0,0.0,36
7,1,1,10,9,79,11.0,0.0,36
7,1,1,0,8,118,20.0,0.0,45
7,1,1,0,2,145,20.0,0.0,36
7,1,1,0,64,102,22.0,0.0,36
7,1,1,0,6,79,20.0,0.0,30
7,1,1,0,11,57,20.0,0.0,38
7,1,1,0,65,140,21.0,0.0,22
7,1,1,0,2,118,20.0,0.0,36
7,1,1,0,87,129,20.0,0.0,36
7,1,1,0,2,118,20.0,0.0,36
7,1,1,0,3,79,20.0,0.0,30
7,1,1,0,18,118,20.0,0.0,36
7,1,1,0,39,96,61.0,0.0,36
8,0,1,25,62,56,124.0,49.6,118
8,0,1,25,19,56,0.0,24.0,118
8,0,1,25,20,56,31.0,12.4,118
10,1,1,25,20,57,22.0,8.36,48
10,1,1,25,20,57,22.0,8.36,48
10,1,1,15,21,57,93.0,35.34,48
12,0,1,25,2,19,15.0,6.0,65
12,0,1,25,103,19,15.0,6.0,30
11,1,1,7,366,140,229.8,149.37,38
13,0,1,22,158,118,2.76,0.77,48
9,0,1,8,13,145,22.0,7.7,60
9,0,1,8,9,53,35.0,12.25,68
9,0,1,8,13,26,26.0,9.1,26
9,0,1,8,75,53,83.0,29.05,69
9,0,1,8,16,102,18.0,6.3,57
9,0,1,8,8,88,18.0,6.3,43
9,0,1,8,10,53,22.0,7.7,52
9,0,1,8,45,102,42.0,14.7,45
9,0,1,8,7,26,26.0,9.1,52
9,0,1,8,36,26,22.0,7.7,22
9,0,1,8,35,57,22.0,7.7,69
9,0,1,8,64,57,47.0,16.45,39
9,0,1,8,70,26,40.0,14.0,27
9,0,1,8,17,57,18.0,6.3,37
9,0,1,8,112,26,151.0,52.85,37
9,0,1,8,8,26,26.0,9.1,51
9,0,1,8,54,57,37.0,12.95,39
9,0,1,25,82,140,198.0,69.3,60
9,0,1,25,4,93,36.0,12.6,65
4,1,0,12,91,79,29.0,9.57,71
7,1,0,1,19,126,37.0,0.0,36
7,1,0,1,162,122,68.0,0.0,118
1,0,1,25,7,129,29.0,10.15,118
2,0,1,9,24,118,53.0,13.25,40
2,0,1,9,11,118,27.0,6.75,49
2,0,1,9,5,118,16.0,4.0,27
2,0,1,9,4,118,16.2,4.05,44
2,0,1,9,5,118,16.0,4.0,31
2,0,1,9,31,118,33.5,8.38,22
2,0,1,9,22,118,33.5,8.38,44
2,0,1,9,18,118,0.0,6.63,34
2,0,1,9,35,118,16.0,4.0,34
2,0,1,9,6,118,19.2,4.8,50
2,0,1,9,6,118,21.0,5.25,32
2,0,1,9,6,118,19.2,4.8,70
2,0,1,9,6,118,19.2,4.8,68
2,0,1,9,14,118,20.0,5.0,53
2,0,1,9,6,118,19.2,4.8,30
2,0,1,9,6,118,16.0,4.0,29
2,0,1,9,2,118,27.0,6.75,22
2,0,1,17,10,118,47.5,11.88,45
2,0,1,17,48,118,57.0,14.25,41
2,0,1,17,65,118,95.0,23.75,40
2,0,1,17,40,118,78.0,19.5,43
2,0,1,17,57,118,88.5,22.13,34
2,0,1,17,10,118,29.5,7.38,46
2,0,1,17,19,118,46.8,11.7,70
2,0,1,4,372,118,216.0,54.0,33
2,0,1,4,403,118,216.0,54.0,25
2,0,1,4,365,118,193.2,48.3,64
2,0,1,3,365,118,333.0,83.25,56
6,1,1,16,46,93,128.7,77.22,31
6,1,1,16,18,4,59.4,35.64,39
6,1,1,16,2,79,19.8,11.88,36
6,1,1,16,19,4,39.6,23.76,35
6,1,1,16,5,4,29.7,17.82,27
6,1,1,16,5,124,0.0,29.7,46
6,1,1,16,8,121,29.7,17.82,34
6,1,1,16,32,79,49.5,29.7,47
6,1,1,16,21,129,19.8,11.88,23
6,1,1,16,8,79,49.5,29.7,38
6,1,1,16,5,79,29.7,17.82,50
6,1,1,16,51,4,49.5,29.7,31
6,1,1,16,1,124,9.9,5.94,46
6,1,1,16,5,68,29.7,17.82,58
6,1,1,16,26,79,29.7,17.82,28
6,1,1,16,10,4,0.0,29.7,41
6,1,1,16,60,129,19.8,11.88,40
6,1,1,16,8,138,0.0,35.64,39
6,1,1,16,21,79,29.7,17.82,50
6,1,1,16,51,79,39.6,23.76,43
6,1,1,16,39,79,79.2,47.52,46
6,1,1,16,236,4,89.1,53.46,31
6,1,1,16,26,79,29.7,17.82,31
6,1,1,16,42,129,19.8,11.88,32
6,1,1,16,7,79,39.6,23.76,36
6,1,1,16,235,55,19.8,11.88,51
6,1,1,16,54,125,59.4,35.64,42
6,1,1,16,248,55,89.1,53.46,51
6,1,1,16,38,4,89.1,53.46,41
7,1,1,1,16,57,33.0,0.0,36
7,1,1,1,21,79,25.0,0.0,36
7,1,1,1,7,79,20.0,0.0,36
7,1,1,1,10,56,27.0,0.0,36
7,1,1,1,17,57,26.0,0.0,36
7,1,1,1,25,66,67.0,0.0,36
7,1,1,1,36,26,21.0,0.0,36
7,1,1,1,36,26,21.0,0.0,36
7,1,1,1,133,68,43.0,0.0,36
7,1,1,1,25,102,31.0,0.0,36
7,1,1,1,26,53,26.0,0.0,36
7,1,1,1,18,68,112.0,0.0,36
7,1,1,1,14,129,20.0,0.0,29
7,1,1,1,41,57,20.0,0.0,36
7,1,1,1,19,26,21.0,0.0,36
7,1,1,1,2,79,20.0,0.0,36
7,1,1,1,33,129,28.0,0.0,36
7,1,1,1,56,145,20.0,0.0,36
7,1,1,1,14,26,36.0,0.0,36
7,1,1,1,62,26,31.0,0.0,36
7,1,1,1,75,61,102.0,0.0,36
7,1,1,1,26,53,34.0,0.0,36
7,1,1,1,12,68,42.0,0.0,36
7,1,1,1,13,68,87.0,0.0,36
7,1,1,1,53,63,95.0,0.0,36
7,1,1,1,11,26,43.0,0.0,36
7,1,1,1,6,53,93.0,0.0,36
7,1,1,1,31,8,112.0,0.0,57
7,1,1,1,9,68,112.0,0.0,36
7,1,1,1,26,53,23.0,0.0,36
7,1,1,1,15,53,28.0,0.0,36
7,1,1,1,11,129,21.0,0.0,36
7,1,1,1,26,57,26.0,0.0,36
7,1,1,1,71,56,29.0,0.0,28
7,1,1,1,24,26,32.0,0.0,36
7,1,1,1,26,126,41.0,0.0,36
7,1,1,1,9,93,34.0,0.0,23
7,1,1,1,47,57,38.0,0.0,36
7,1,1,1,22,53,22.0,0.0,36
7,1,1,1,12,79,20.0,0.0,36
7,1,1,1,69,63,57.0,0.0,36
7,1,1,1,64,63,57.0,0.0,36
7,1,1,10,33,145,14.0,0.0,36
7,1,1,10,3,26,27.0,0.0,36
7,1,1,10,13,57,10.0,0.0,31
7,1,1,10,107,53,14.0,0.0,36
7,1,1,10,36,63,16.0,0.0,22
7,1,1,10,73,26,16.0,0.0,36
7,1,1,10,5,79,18.0,0.0,36
7,1,1,10,34,118,22.0,0.0,36
7,1,1,10,2,118,16.0,0.0,36
7,1,1,10,2,79,11.0,0.0,35
7,1,1,10,15,139,71.0,0.0,36
7,1,1,10,99,63,37.0,0.0,36
7,1,1,10,23,53,18.0,0.0,36
7,1,1,10,69,129,53.0,0.0,52
7,1,1,10,20,53,18.0,0.0,36
7,1,1,10,4,102,11.0,0.0,34
7,1,1,10,56,18,80.0,0.0,34
7,1,1,10,154,57,10.0,0.0,41
7,1,1,10,55,18,50.0,0.0,36
7,1,1,10,8,26,30.0,0.0,36
7,1,1,10,32,145,12.0,0.0,36
7,1,1,10,1,79,10.0,0.0,54
7,1,1,10,76,41,128.0,0.0,36
7,1,1,10,14,79,21.0,0.0,26
7,1,1,10,18,79,10.0,0.0,32
7,1,1,10,11,57,10.0,0.0,35
7,1,1,10,62,118,10.0,0.0,32
7,1,1,10,9,140,63.0,0.0,29
7,1,1,10,25,140,80.0,0.0,35
7,1,1,10,43,63,30.0,0.0,36
7,1,1,10,5,118,36.0,0.0,46
7,1,1,10,2,79,10.0,0.0,36
7,1,1,10,46,90,28.0,0.0,36
7,1,1,10,70,118,74.0,0.0,36
7,1,1,10,12,26,38.0,0.0,36
7,1,1,10,48,26,26.0,0.0,36
7,1,1,10,2,118,10.0,0.0,36
7,1,1,10,4,129,12.0,0.0,36
7,1,1,10,3,118,10.0,0.0,36
7,1,1,10,69,140,80.0,0.0,52
7,1,1,10,5,102,10.0,0.0,36
7,1,1,10,75,118,80.0,0.0,36
7,1,1,10,73,102,30.0,0.0,36
7,1,1,10,17,88,12.0,0.0,36
7,1,1,10,91,68,36.0,0.0,36
7,1,1,10,2,56,14.0,0.0,36
7,1,1,10,12,88,13.0,0.0,36
7,1,1,10,20,26,25.0,0.0,36
7,1,1,10,71,63,66.0,0.0,36
7,1,1,10,5,118,10.0,0.0,36
7,1,1,10,2,79,10.0,0.0,65
7,1,1,10,24,129,10.0,0.0,23
7,1,1,10,26,125,14.0,0.0,36
7,1,1,0,7,118,42.0,0.0,36
7,1,1,0,1,44,30.0,0.0,36
7,1,1,0,60,63,50.0,0.0,36
7,1,1,0,12,63,27.0,0.0,36
7,1,1,0,31,41,20.0,0.0,36
7,1,1,0,7,118,28.0,0.0,36
7,1,1,0,1,57,20.0,0.0,36
7,1,1,0,11,57,20.0,0.0,26
7,1,1,0,25,68,26.0,0.0,28
7,1,1,0,8,118,20.0,0.0,36
7,1,1,0,17,118,20.0,0.0,36
8,0,1,25,2,56,31.0,12.4,118
8,0,1,25,1,56,31.0,12.4,118
8,0,1,25,6,56,39.0,15.6,118
10,1,1,25,12,139,95.0,36.1,48
10,1,1,15,18,91,111.0,42.18,48
10,1,1,15,60,104,72.0,27.36,48
12,0,1,25,11,19,15.0,6.0,41
12,0,1,25,13,19,15.0,6.0,69
12,0,1,25,4,19,15.0,6.0,30
12,0,1,25,32,19,15.0,6.0,19
11,1,1,20,17,5,56.5,36.73,28
13,0,1,22,68,118,0.19,0.05,48
13,0,1,22,142,118,10.55,2.96,48
13,0,1,22,38,118,6.56,1.84,48
9,0,1,8,12,57,30.0,10.5,54
9,0,1,8,42,53,35.0,12.25,36
9,0,1,8,12,26,35.0,12.25,58
9,0,1,8,25,53,26.0,9.1,57
9,0,1,8,19,57,22.0,7.7,40
9,0,1,8,10,26,26.0,9.1,41
9,0,1,8,3,88,18.0,6.3,51
9,0,1,8,19,57,18.0,6.3,40
9,0,1,8,37,102,22.0,7.7,30
9,0,1,8,28,63,26.0,9.1,40
9,0,1,8,98,126,26.0,9.1,48
9,0,1,8,4,79,22.0,7.7,54
9,0,1,8,116,129,18.0,6.3,39
9,0,1,8,17,145,22.0,7.7,56
9,0,1,8,2,21,18.0,6.3,118
9,0,1,8,0,57,18.0,6.3,118
9,0,1,8,12,26,0.0,9.1,118
14,1,0,23,14,129,30.0,10.5,68
14,1,0,23,14,129,30.0,10.5,64
14,1,0,23,59,79,30.0,10.5,30
14,1,0,23,59,79,30.0,10.5,40
14,1,0,23,66,79,30.0,10.5,59
14,1,0,23,59,79,30.0,10.5,57
14,1,0,23,59,79,30.0,10.5,57
14,1,0,23,59,79,30.0,10.5,24
14,1,0,23,28,129,30.0,10.5,59
14,1,0,23,28,129,30.0,10.5,50
14,1,0,23,28,129,30.0,10.5,54
14,1,0,23,28,129,30.0,10.5,24
14,1,0,23,31,79,30.0,10.5,29
14,1,0,23,31,79,30.0,10.5,64
14,1,0,23,31,79,30.0,10.5,69
14,1,0,23,52,129,30.0,10.5,31
14,1,0,23,52,129,30.0,10.5,64
14,1,0,23,52,129,30.0,10.5,37
14,1,0,23,14,129,30.0,10.5,60
14,1,0,23,14,129,30.0,10.5,54
14,1,0,23,14,129,30.0,10.5,55
14,1,0,23,14,129,30.0,10.5,52
14,1,0,23,14,129,30.0,10.5,36
14,1,0,23,14,129,30.0,10.5,35
14,1,0,23,14,129,30.0,10.5,61
14,1,0,23,14,129,30.0,10.5,60
14,1,0,23,14,129,30.0,10.5,59
14,1,0,23,14,129,30.0,10.5,53
14,1,0,23,14,129,30.0,10.5,29
14,1,0,23,21,129,30.0,10.5,30
14,1,0,23,21,129,30.0,10.5,30
14,1,0,23,38,79,30.0,10.5,65
14,1,0,23,38,79,30.0,10.5,65
14,1,0,23,21,129,30.0,10.5,64
14,1,0,23,21,129,30.0,10.5,61
14,1,0,23,21,129,30.0,10.5,62
14,1,0,23,21,129,30.0,10.5,72
14,1,0,23,21,129,30.0,10.5,32
14,1,0,23,21,129,30.0,10.5,31
14,1,0,23,21,129,30.0,10.5,31
14,1,0,23,21,129,30.0,10.5,25
14,1,0,23,38,79,30.0,10.5,56
14,1,0,23,38,79,30.0,10.5,48
14,1,0,23,24,79,30.0,10.5,68
14,1,0,23,24,79,30.0,10.5,65
14,1,0,23,14,129,30.0,10.5,55
14,1,0,23,14,129,30.0,10.5,49
14,1,0,23,14,129,30.0,10.5,25
14,1,0,23,38,79,30.0,10.5,43
14,1,0,23,38,79,30.0,10.5,13
14,1,0,23,31,79,30.0,10.5,43
14,1,0,23,31,79,30.0,10.5,45
14,1,0,23,17,79,30.0,10.5,73
14,1,0,23,17,79,30.0,10.5,72
1,0,1,2,92,102,18.26,6.39,48
1,0,1,2,11,79,8.62,3.02,48
1,0,1,2,14,102,53.21,18.62,39
2,0,1,9,55,118,33.5,8.38,25
2,0,1,9,51,118,21.0,5.25,58
2,0,1,9,71,118,33.5,8.38,28
2,0,1,9,32,118,27.0,6.75,31
2,0,1,9,17,118,33.5,8.38,34
2,0,1,9,18,118,39.0,9.75,36
2,0,1,9,13,118,20.0,5.0,26
2,0,1,9,6,118,16.0,4.0,55
2,0,1,9,24,118,26.5,6.63,59
2,0,1,9,19,118,69.5,17.38,36
2,0,1,9,19,118,60.0,15.0,28
2,0,1,9,6,118,16.0,4.0,32
2,0,1,17,74,118,56.5,14.13,27
2,0,1,17,39,118,35.4,8.85,34
2,0,1,17,9,118,39.0,9.75,51
2,0,1,4,365,118,216.0,54.0,38
2,0,1,4,372,118,0.0,48.3,46
2,0,1,4,378,118,216.0,54.0,21
2,0,1,4,388,118,193.2,48.3,65
2,0,1,4,365,118,216.0,54.0,39
2,0,1,4,364,118,216.0,54.0,29
2,0,1,3,365,118,287.4,71.85,26
2,0,1,3,365,118,399.6,99.9,27
2,0,1,3,365,118,399.6,99.9,32
6,1,1,16,2,4,19.8,11.88,42
6,1,1,16,8,129,0.0,41.58,25
6,1,1,16,31,4,39.6,23.76,47
6,1,1,16,45,4,39.6,23.76,31
6,1,1,16,10,129,29.7,17.82,70
6,1,1,16,72,93,89.1,53.46,31
6,1,1,16,2,41,29.7,17.82,31
6,1,1,16,7,79,19.8,11.88,43
6,1,1,16,22,4,89.1,53.46,53
6,1,1,16,40,129,49.5,29.7,31
6,1,1,16,4,79,9.9,5.94,27
6,1,1,16,1,103,9.9,5.94,31
6,1,1,16,10,129,29.7,17.82,31
6,1,1,16,76,23,188.1,112.86,38
6,1,1,16,48,79,39.6,23.76,52
6,1,1,16,69,139,178.2,106.92,46
6,1,1,16,50,63,39.6,23.76,57
6,1,1,16,39,4,69.3,41.58,31
7,1,1,1,36,118,20.0,0.0,36
7,1,1,1,10,57,66.0,0.0,36
7,1,1,1,74,129,20.0,0.0,26
7,1,1,1,26,118,22.0,0.0,36
7,1,1,1,41,129,91.0,0.0,36
7,1,1,1,16,79,20.0,0.0,32
7,1,1,1,16,79,20.0,0.0,36
7,1,1,1,67,129,37.0,0.0,36
7,1,1,1,10,41,81.0,0.0,36
7,1,1,1,51,139,112.0,0.0,36
7,1,1,1,71,23,101.0,0.0,34
7,1,1,1,199,63,48.0,0.0,36
7,1,1,1,69,140,71.0,0.0,34
7,1,1,1,116,26,57.0,0.0,36
7,1,1,1,140,57,20.0,0.0,26
7,1,1,1,24,138,105.0,0.0,36
7,1,1,1,109,26,39.0,0.0,36
7,1,1,1,26,53,20.0,0.0,36
7,1,1,1,74,102,27.0,0.0,36
7,1,1,1,6,53,27.0,0.0,36
7,1,1,1,118,63,96.0,0.0,36
7,1,1,1,41,57,20.0,0.0,50
7,1,1,1,32,145,20.0,0.0,36
7,1,1,1,46,145,20.0,0.0,36
7,1,1,1,19,129,46.0,0.0,36
7,1,1,1,17,4,112.0,0.0,36
7,1,1,1,10,129,33.0,0.0,46
7,1,1,1,71,139,77.0,0.0,36
7,1,1,1,24,63,34.0,0.0,36
7,1,1,1,10,26,35.0,0.0,36
7,1,1,1,31,98,59.0,0.0,36
7,1,1,1,18,79,29.0,0.0,36
7,1,1,1,81,145,20.0,0.0,72
7,1,1,10,4,118,15.0,0.0,43
7,1,1,10,1,79,21.0,0.0,36
7,1,1,10,81,140,19.0,0.0,57
7,1,1,10,90,140,80.0,0.0,46
7,1,1,10,11,129,10.0,0.0,38
7,1,1,10,47,129,20.0,0.0,36
7,1,1,10,1,53,35.0,0.0,36
7,1,1,10,7,26,44.0,0.0,36
7,1,1,10,16,79,10.0,0.0,31
7,1,1,10,3,26,16.0,0.0,36
7,1,1,10,1,118,10.0,0.0,36
7,1,1,10,54,102,10.0,0.0,30
7,1,1,10,25,60,80.0,0.0,36
7,1,1,10,75,26,71.0,0.0,36
7,1,1,10,41,139,59.0,0.0,36
7,1,1,10,9,57,38.0,0.0,42
7,1,1,10,33,53,21.0,0.0,36
7,1,1,10,15,56,11.0,0.0,28
7,1,1,10,8,118,16.0,0.0,36
7,1,1,10,46,91,13.0,0.0,36
7,1,1,10,54,140,80.0,0.0,30
7,1,1,10,19,63,0.0,0.0,36
7,1,1,10,21,129,10.0,0.0,28
7,1,1,10,10,88,10.0,0.0,36
7,1,1,10,164,129,12.0,0.0,36
7,1,1,10,6,129,28.0,0.0,29
7,1,1,10,14,79,10.0,0.0,36
7,1,1,10,43,122,16.0,0.0,36
7,1,1,10,6,129,17.0,0.0,36
7,1,1,10,6,53,23.0,0.0,36
7,1,1,10,15,63,34.0,0.0,36
7,1,1,10,7,102,12.0,0.0,36
7,1,1,10,132,123,20.0,0.0,36
7,1,1,10,21,102,12.0,0.0,36
7,1,1,10,28,140,74.0,0.0,47
7,1,1,10,6,129,33.0,0.0,36
7,1,1,10,6,129,17.0,0.0,36
7,1,1,10,3,118,18.0,0.0,36
7,1,1,10,12,79,10.0,0.0,36
7,1,1,10,8,118,27.0,0.0,36
7,1,1,10,58,140,10.0,0.0,81
7,1,1,0,9,118,20.0,0.0,59
7,1,1,0,6,118,20.0,0.0,36
7,1,1,0,2,118,20.0,0.0,41
7,1,1,0,2,79,20.0,0.0,36
7,1,1,0,33,53,20.0,0.0,36
